Stimuli_ID	Vocalist_ID	Technique	Artist	Song	Lyrics	Duration	Tempo	Time_signature	Original_Corresponding_Excerpt	WAV_Path	Credits	Session_date_YMD	logMel_Path	Spectral_Centroid	Gender	Age_at_recording	band_url	annotations
STIM-082	D	Screaming_V	Architects	A Portrait for the Deceased	"""Then come and drown with me"""	2739.95	161	4/4	EXCE-064	audio/STIM-082.wav	Edwin Castillo	20250508	logMel\STIM-082.png	2628.898674	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-083	D	Screaming_NV	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	2635.46	180	4/4	EXCE-155	audio/STIM-083.wav	Edwin Castillo	20250508	logMel\STIM-083.png	3120.270077	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-084	D	Screaming_V	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	2647.07	180	4/4	EXCE-155	audio/STIM-084.wav	Edwin Castillo	20250508	logMel\STIM-084.png	3008.4475	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-085	D	Screaming_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""	4260.86	140	4/4	EXCE-179	audio/STIM-085.wav	Edwin Castillo	20250508	logMel\STIM-085.png	3135.049129	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-086	D	Screaming_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""	4342.13	140	4/4	EXCE-179	audio/STIM-086.wav	Edwin Castillo	20250508	logMel\STIM-086.png	2602.8259	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-087	D	Screaming_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	1973.7	115	4/4	EXCE-087	audio/STIM-087.wav	Edwin Castillo	20250508	logMel\STIM-087.png	3008.853066	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-088	D	Screaming_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	1892.43	115	4/4	EXCE-087	audio/STIM-088.wav	Edwin Castillo	20250508	logMel\STIM-088.png	2967.682339	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-089	D	Growling_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""	3099.86	155	4/4	EXCE-141	audio/STIM-089.wav	Edwin Castillo	20250508	logMel\STIM-089.png	2618.128486	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-090	D	Growling_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""	2832.83	155	4/4	EXCE-141	audio/STIM-090.wav	Edwin Castillo	20250508	logMel\STIM-090.png	2536.709322	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-091	D	Growling_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2322	140	3/4	EXCE-042	audio/STIM-091.wav	Edwin Castillo	20250508	logMel\STIM-091.png	3320.009142	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-092	D	Growling_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2275.56	140	3/4	EXCE-042	audio/STIM-092.wav	Edwin Castillo	20250508	logMel\STIM-092.png	3231.532721	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-093	D	Growling_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3390.11	95	4/4	EXCE-208	audio/STIM-093.wav	Edwin Castillo	20250508	logMel\STIM-093.png	2995.582496	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-094	D	Growling_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3297.23	95	4/4	EXCE-208	audio/STIM-094.wav	Edwin Castillo	20250508	logMel\STIM-094.png	3075.412644	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-095	D	Growling_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3587.48	110	4/4	EXCE-184	audio/STIM-095.wav	Edwin Castillo	20250508	logMel\STIM-095.png	3092.875275	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-096	D	Growling_V	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3610.7	110	4/4	EXCE-184	audio/STIM-096.wav	Edwin Castillo	20250508	logMel\STIM-096.png	3143.422919	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-097	E	Clean	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""	5398.64	105	4/4	EXCE-093	audio/STIM-097.wav	Moni Patel	20250510	logMel\STIM-097.png	2546.258822	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-098	E	Clean_FLAT	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""	4342.13	105	4/4	EXCE-093	audio/STIM-098.wav	Moni Patel	20250510	logMel\STIM-098.png	2506.173243	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-099	E	Clean	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""	3622.31	135	4/4	EXCE-056	audio/STIM-099.wav	Moni Patel	20250510	logMel\STIM-099.png	2743.843406	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-100	E	Clean_FLAT	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""	3517.82	135	4/4	EXCE-056	audio/STIM-100.wav	Moni Patel	20250510	logMel\STIM-100.png	2554.736855	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-101	E	Clean	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""	3959	110	4/4	EXCE-108	audio/STIM-101.wav	Moni Patel	20250510	logMel\STIM-101.png	1754.810324	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-102	E	Clean_FLAT	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""	3587.48	110	4/4	EXCE-108	audio/STIM-102.wav	Moni Patel	20250510	logMel\STIM-102.png	1580.319923	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-103	E	Clean	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""	3424.94	110	4/4	EXCE-124	audio/STIM-103.wav	Moni Patel	20250510	logMel\STIM-103.png	2509.289257	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-104	E	Clean_FLAT	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""	3274.01	110	4/4	EXCE-124	audio/STIM-104.wav	Moni Patel	20250510	logMel\STIM-104.png	2539.029653	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-105	E	Screaming_NV	Architects	A Portrait for the Deceased	"""Then come and drown with me"""	2902.49	161	4/4	EXCE-064	audio/STIM-105.wav	Moni Patel	20250510	logMel\STIM-105.png	2365.790445	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-106	E	Screaming_V	Architects	A Portrait for the Deceased	"""Then come and drown with me"""	2751.56	161	4/4	EXCE-064	audio/STIM-106.wav	Moni Patel	20250510	logMel\STIM-106.png	2562.733871	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-107	E	Screaming_NV	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	2647.07	180	4/4	EXCE-155	audio/STIM-107.wav	Moni Patel	20250510	logMel\STIM-107.png	2616.768563	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-108	E	Screaming_V	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	2798	180	4/4	EXCE-155	audio/STIM-108.wav	Moni Patel	20250510	logMel\STIM-108.png	2766.664131	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-109	E	Screaming_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""	4435.01	140	4/4	EXCE-179	audio/STIM-109.wav	Moni Patel	20250510	logMel\STIM-109.png	2826.090291	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-110	E	Screaming_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""	4527.89	140	4/4	EXCE-179	audio/STIM-110.wav	Moni Patel	20250510	logMel\STIM-110.png	2977.448452	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-111	E	Screaming_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	2078.19	115	4/4	EXCE-087	audio/STIM-111.wav	Moni Patel	20250510	logMel\STIM-111.png	3317.093043	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-112	E	Screaming_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	2078.19	115	4/4	EXCE-087	audio/STIM-112.wav	Moni Patel	20250510	logMel\STIM-112.png	3538.813767	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-113	E	Growling_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""	3134.69	155	4/4	EXCE-141	audio/STIM-113.wav	Moni Patel	20250510	logMel\STIM-113.png	2430.739815	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-114	E	Growling_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""	3297.23	155	4/4	EXCE-141	audio/STIM-114.wav	Moni Patel	20250510	logMel\STIM-114.png	2476.914055	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-115	E	Growling_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2240.73	140	3/4	EXCE-042	audio/STIM-115.wav	Moni Patel	20250510	logMel\STIM-115.png	2930.451342	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-116	E	Growling_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2554.2	140	3/4	EXCE-042	audio/STIM-116.wav	Moni Patel	20250510	logMel\STIM-116.png	2975.601656	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-117	E	Growling_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3169.52	95	4/4	EXCE-208	audio/STIM-117.wav	Moni Patel	20250510	logMel\STIM-117.png	2732.534159	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-118	E	Growling_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3285.62	95	4/4	EXCE-208	audio/STIM-118.wav	Moni Patel	20250510	logMel\STIM-118.png	2768.085406	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-119	E	Growling_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3680.36	110	4/4	EXCE-184	audio/STIM-119.wav	Moni Patel	20250510	logMel\STIM-119.png	2787.937275	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-120	E	Growling_V	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3633.92	110	4/4	EXCE-184	audio/STIM-120.wav	Moni Patel	20250510	logMel\STIM-120.png	3185.361302	Male		https://open.spotify.com/artist/4xlkYCPL2K11M8HIaIO6QA?si=SEI1bhO2TiGnYMiDWuyzLw	
STIM-121	F	Clean	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""	5270.93	105	4/4	EXCE-093	audio/STIM-121.wav	Ahad Farooqui	20250511	logMel\STIM-121.png	2106.810845	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-122	F	Clean_FLAT	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""	5305.76	105	4/4	EXCE-093	audio/STIM-122.wav	Ahad Farooqui	20250511	logMel\STIM-122.png	1993.015313	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-123	F	Clean	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""	3134.69	135	4/4	EXCE-056	audio/STIM-123.wav	Ahad Farooqui	20250511	logMel\STIM-123.png	2333.850736	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-124	F	Clean_FLAT	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""	3680.36	135	4/4	EXCE-056	audio/STIM-124.wav	Ahad Farooqui	20250511	logMel\STIM-124.png	2076.620059	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-125	F	Clean	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""	3575.87	110	4/4	EXCE-108	audio/STIM-125.wav	Ahad Farooqui	20250511	logMel\STIM-125.png	1659.324357	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-126	F	Clean_FLAT	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""	3401.72	110	4/4	EXCE-108	audio/STIM-126.wav	Ahad Farooqui	20250511	logMel\STIM-126.png	1667.123092	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-127	F	Clean	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""	3308.84	110	4/4	EXCE-124	audio/STIM-127.wav	Ahad Farooqui	20250511	logMel\STIM-127.png	2446.58768	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-128	F	Clean_FLAT	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""	3332.06	110	4/4	EXCE-124	audio/STIM-128.wav	Ahad Farooqui	20250511	logMel\STIM-128.png	2091.849507	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-129	F	Screaming_NV	Architects	A Portrait for the Deceased	"""Then come and drown with me"""	2774.78	161	4/4	EXCE-064	audio/STIM-129.wav	Ahad Farooqui	20250511	logMel\STIM-129.png	2465.022711	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-130	F	Screaming_V	Architects	A Portrait for the Deceased	"""Then come and drown with me"""	2925.71	161	4/4	EXCE-064	audio/STIM-130.wav	Ahad Farooqui	20250511	logMel\STIM-130.png	2341.244914	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-131	F	Screaming_NV	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	2542.59	180	4/4	EXCE-155	audio/STIM-131.wav	Ahad Farooqui	20250511	logMel\STIM-131.png	2688.457381	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-132	F	Screaming_V	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	2554.2	180	4/4	EXCE-155	audio/STIM-132.wav	Ahad Farooqui	20250511	logMel\STIM-132.png	2914.715731	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-133	F	Screaming_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""	3866.12	140	4/4	EXCE-179	audio/STIM-133.wav	Ahad Farooqui	20250511	logMel\STIM-133.png	2617.806445	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-134	F	Screaming_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""	3808.07	140	4/4	EXCE-179	audio/STIM-134.wav	Ahad Farooqui	20250511	logMel\STIM-134.png	2435.240651	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-135	F	Screaming_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	1857.6	115	4/4	EXCE-087	audio/STIM-135.wav	Ahad Farooqui	20250511	logMel\STIM-135.png	2770.370921	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-136	F	Screaming_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	1915.65	115	4/4	EXCE-087	audio/STIM-136.wav	Ahad Farooqui	20250511	logMel\STIM-136.png	2810.339856	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-137	F	Growling_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""	3227.57	155	4/4	EXCE-141	audio/STIM-137.wav	Ahad Farooqui	20250511	logMel\STIM-137.png	2540.945356	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-138	F	Growling_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""	3459.77	155	4/4	EXCE-141	audio/STIM-138.wav	Ahad Farooqui	20250511	logMel\STIM-138.png	2520.730294	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-139	F	Growling_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2194.29	140	3/4	EXCE-042	audio/STIM-139.wav	Ahad Farooqui	20250511	logMel\STIM-139.png	2958.476587	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-140	F	Growling_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2229.12	140	3/4	EXCE-042	audio/STIM-140.wav	Ahad Farooqui	20250511	logMel\STIM-140.png	2924.270888	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-141	F	Growling_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3343.67	95	4/4	EXCE-208	audio/STIM-141.wav	Ahad Farooqui	20250511	logMel\STIM-141.png	2666.932374	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-142	F	Growling_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3494.6	95	4/4	EXCE-208	audio/STIM-142.wav	Ahad Farooqui	20250511	logMel\STIM-142.png	2579.576873	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-143	F	Growling_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3831.29	110	4/4	EXCE-184	audio/STIM-143.wav	Ahad Farooqui	20250511	logMel\STIM-143.png	2877.437874	Male		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-144	G	Clean	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""	5212.88	105	4/4	EXCE-093	audio/STIM-144.wav	Rachael Chafin	20250513	logMel\STIM-144.png	2746.385922	Female		https://open.spotify.com/artist/1g3TCyXjGgYTBLBUhSrOg5?si=OXM8TmRmRuSHRSUr5FV2Cw	
STIM-145	G	Clean_FLAT	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""	5328.98	105	4/4	EXCE-093	audio/STIM-145.wav	Rachael Chafin	20250513	logMel\STIM-145.png	2851.064799	Female			
STIM-146	G	Clean	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""	3610.7	135	4/4	EXCE-056	audio/STIM-146.wav	Rachael Chafin	20250513	logMel\STIM-146.png	3042.281165	Female			
STIM-147	G	Clean_FLAT	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""	3529.43	135	4/4	EXCE-056	audio/STIM-147.wav	Rachael Chafin	20250513	logMel\STIM-147.png	2848.237163	Female			
STIM-148	G	Clean	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""	3773.24	110	4/4	EXCE-108	audio/STIM-148.wav	Rachael Chafin	20250513	logMel\STIM-148.png	2424.054292	Female			
STIM-149	G	Clean_FLAT	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""	3482.99	110	4/4	EXCE-108	audio/STIM-149.wav	Rachael Chafin	20250513	logMel\STIM-149.png	2337.716017	Female			
STIM-150	G	Clean	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""	3436.55	110	4/4	EXCE-124	audio/STIM-150.wav	Rachael Chafin	20250513	logMel\STIM-150.png	2960.780719	Female			
STIM-151	G	Clean_FLAT	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""	3146.3	110	4/4	EXCE-124	audio/STIM-151.wav	Rachael Chafin	20250513	logMel\STIM-151.png	2968.260332	Female			
STIM-152	G	Screaming_NV	Architects	A Portrait for the Deceased	"""Then come and drown with me"""	3018.59	161	4/4	EXCE-064	audio/STIM-152.wav	Rachael Chafin	20250513	logMel\STIM-152.png	2629.748242	Female			
STIM-153	G	Screaming_V	Architects	A Portrait for the Deceased	"""Then come and drown with me"""	2751.56	161	4/4	EXCE-064	audio/STIM-153.wav	Rachael Chafin	20250513	logMel\STIM-153.png	2540.767775	Female			
STIM-154	G	Screaming_NV	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	2472.93	180	4/4	EXCE-155	audio/STIM-154.wav	Rachael Chafin	20250513	logMel\STIM-154.png	2891.731341	Female			
STIM-155	G	Screaming_V	August Burns Red	The Reflective Property	"""A brief wind is swept through"""	3123.08	180	4/4	EXCE-155	audio/STIM-155.wav	Rachael Chafin	20250513	logMel\STIM-155.png	2690.113073	Female			
STIM-156	G	Screaming_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""	4539.5	140	4/4	EXCE-179	audio/STIM-156.wav	Rachael Chafin	20250513	logMel\STIM-156.png	2810.556978	Female			
STIM-157	G	Screaming_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""	4551.11	140	4/4	EXCE-179	audio/STIM-157.wav	Rachael Chafin	20250513	logMel\STIM-157.png	2555.579076	Female			
STIM-158	G	Screaming_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	2078.19	115	4/4	EXCE-087	audio/STIM-158.wav	Rachael Chafin	20250513	logMel\STIM-158.png	3340.996525	Female			
STIM-159	G	Screaming_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""	2275.56	115	4/4	EXCE-087	audio/STIM-159.wav	Rachael Chafin	20250513	logMel\STIM-159.png	3332.895484	Female			
STIM-160	G	Growling_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""	2995.37	155	4/4	EXCE-141	audio/STIM-160.wav	Rachael Chafin	20250513	logMel\STIM-160.png	2498.283476	Female			
STIM-161	G	Growling_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""	2890.88	155	4/4	EXCE-141	audio/STIM-161.wav	Rachael Chafin	20250513	logMel\STIM-161.png	2532.393687	Female			
STIM-162	G	Growling_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2565.8	140	3/4	EXCE-042	audio/STIM-162.wav	Rachael Chafin	20250513	logMel\STIM-162.png	3379.70973	Female			
STIM-163	G	Growling_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""	2739.95	140	3/4	EXCE-042	audio/STIM-163.wav	Rachael Chafin	20250513	logMel\STIM-163.png	3286.171687	Female			
STIM-164	G	Growling_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3715.19	95	4/4	EXCE-208	audio/STIM-164.wav	Rachael Chafin	20250513	logMel\STIM-164.png	2912.537755	Female			
STIM-165	G	Growling_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""	3564.26	95	4/4	EXCE-208	audio/STIM-165.wav	Rachael Chafin	20250513	logMel\STIM-165.png	2857.663682	Female			
STIM-166	G	Growling_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3726.8	110	4/4	EXCE-184	audio/STIM-166.wav	Rachael Chafin	20250513	logMel\STIM-166.png	2940.110509	Female			
STIM-167	G	Growling_V	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""	3680.36	110	4/4	EXCE-184	audio/STIM-167.wav	Rachael Chafin	20250513	logMel\STIM-167.png	2944.555493	Female			
STIM-168	A	Clean	Asking Alexandria	Holding On To Something More	"""I hear the screams inside these walls"""	4771.7	180	4/4	EXCE-116	audio/STIM-168.wav	Izzy Vincent	20250525	logMel\STIM-168.png	3558.892132	Male		https://fadelessband.wixsite.com/fadelessband	
STIM-169	A	Clean_FLAT	Asking Alexandria	Holding On To Something More	"""I hear the screams inside these walls"""	3552.65	180	4/4	EXCE-116	audio/STIM-169.wav	Izzy Vincent	20250525	logMel\STIM-169.png	3325.860688	Male		https://fadelessband.wixsite.com/fadelessband	
STIM-170	A	Clean	Protest the Hero	A Life Embossed	"""I'm proud of every pit bull"""	3099.86	140	4/4	EXCE-128	audio/STIM-170.wav	Izzy Vincent	20250525	logMel\STIM-170.png	3018.135631	Male		https://fadelessband.wixsite.com/fadelessband	
