Stimuli_ID	Vocalist_ID	Technique	Artist	Song	Lyrics	Duration	Rhythm	Melody	Tempo	Time_signature	Original_Corresponding_Excerpt	WAV_Path	Credits	Session_date_YMD	logMel_Path	Spectral_Centroid	annotations	Age_at_recording
VOX-470	J	Clean_FLAT	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-470.wav	Donny Payne	20250602				
VOX-471	J	Screaming_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-471.wav	Donny Payne	20250602				
VOX-472	J	Screaming_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-472.wav	Donny Payne	20250602				
VOX-473	J	Growling_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-473.wav	Donny Payne	20250602				
VOX-474	J	Growling_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-474.wav	Donny Payne	20250602				
VOX-475	J	Clean	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-475.wav	Donny Payne	20250602				
VOX-476	J	Clean_FLAT	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-476.wav	Donny Payne	20250602				
VOX-477	J	Screaming_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-477.wav	Donny Payne	20250602				
VOX-478	J	Screaming_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-478.wav	Donny Payne	20250602				
VOX-479	J	Growling_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-479.wav	Donny Payne	20250602				
VOX-480	J	Growling_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-480.wav	Donny Payne	20250602				
VOX-481	J	Clean	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-481.wav	Donny Payne	20250602				
VOX-482	J	Clean_FLAT	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-482.wav	Donny Payne	20250602				
VOX-483	J	Screaming_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-483.wav	Donny Payne	20250602				
VOX-484	J	Screaming_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-484.wav	Donny Payne	20250602				
VOX-485	J	Growling_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-485.wav	Donny Payne	20250602				
VOX-486	J	Growling_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-486.wav	Donny Payne	20250602				
VOX-487	J	Clean	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-487.wav	Donny Payne	20250602				
VOX-488	J	Clean_FLAT	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-488.wav	Donny Payne	20250602				
VOX-489	J	Screaming_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-489.wav	Donny Payne	20250602				
VOX-490	J	Screaming_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-490.wav	Donny Payne	20250602				
VOX-491	J	Growling_NV	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-491.wav	Donny Payne	20250602				
VOX-492	J	Growling_V	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-492.wav	Donny Payne	20250602				
VOX-493	J	Clean	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-493.wav	Donny Payne	20250602				
VOX-494	J	Clean_FLAT	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-494.wav	Donny Payne	20250602				
VOX-495	J	Screaming_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-495.wav	Donny Payne	20250602				
VOX-496	J	Screaming_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-496.wav	Donny Payne	20250602				
VOX-497	J	Growling_NV	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-497.wav	Donny Payne	20250602				
VOX-498	J	Growling_V	Whitechapel	Dwell in the Shadows	"""This blade cuts deeper than flesh"""				95	4/4	EXCE-208	audio/VOX-498.wav	Donny Payne	20250602				
VOX-499	J	Clean	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-499.wav	Donny Payne	20250602				
VOX-500	J	Clean_FLAT	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-500.wav	Donny Payne	20250602				
VOX-501	J	Screaming_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-501.wav	Donny Payne	20250602				
VOX-502	J	Screaming_V	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-502.wav	Donny Payne	20250602				
VOX-503	J	Growling_NV	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-503.wav	Donny Payne	20250602				
VOX-504	J	Growling_V	The Black Dahlia Murder	Stygiophobic	"""Can't they see there are consequences?"""				110	4/4	EXCE-184	audio/VOX-504.wav	Donny Payne	20250602				
VOX-505	J	Clean	Asking Alexandria	Holding On To Something More	"""I hear the screams inside these walls"""				180	4/4	EXCE-116	audio/VOX-505.wav	Donny Payne	20250602				
VOX-506	J	Clean_FLAT	Asking Alexandria	Holding On To Something More	"""I hear the screams inside these walls"""				180	4/4	EXCE-116	audio/VOX-506.wav	Donny Payne	20250602				
VOX-507	J	Screaming_NV	Asking Alexandria	Holding On To Something More	"""I hear the screams inside these walls"""				180	4/4	EXCE-116	audio/VOX-507.wav	Donny Payne	20250602				
VOX-508	J	Screaming_V	Asking Alexandria	Holding On To Something More	"""I hear the screams inside these walls"""				180	4/4	EXCE-116	audio/VOX-508.wav	Donny Payne	20250602				
VOX-509	J	Growling_NV	Asking Alexandria	Holding On To Something More	"""I hear the screams inside these walls"""				180	4/4	EXCE-116	audio/VOX-509.wav	Donny Payne	20250602				
VOX-510	J	Growling_V	Asking Alexandria	Holding On To Something More	"""I hear the screams inside these walls"""				180	4/4	EXCE-116	audio/VOX-510.wav	Donny Payne	20250602				
VOX-511	J	Clean	Protest the Hero	A Life Embossed	"""I'm proud of every pit bull"""				140	4/4	EXCE-128	audio/VOX-511.wav	Donny Payne	20250602				
VOX-512	J	Clean_FLAT	Protest the Hero	A Life Embossed	"""I'm proud of every pit bull"""				140	4/4	EXCE-128	audio/VOX-512.wav	Donny Payne	20250602				
VOX-513	J	Screaming_NV	Protest the Hero	A Life Embossed	"""I'm proud of every pit bull"""				140	4/4	EXCE-128	audio/VOX-513.wav	Donny Payne	20250602				
VOX-514	J	Screaming_V	Protest the Hero	A Life Embossed	"""I'm proud of every pit bull"""				140	4/4	EXCE-128	audio/VOX-514.wav	Donny Payne	20250602				
VOX-515	J	Growling_NV	Protest the Hero	A Life Embossed	"""I'm proud of every pit bull"""				140	4/4	EXCE-128	audio/VOX-515.wav	Donny Payne	20250602				
VOX-516	J	Growling_V	Protest the Hero	A Life Embossed	"""I'm proud of every pit bull"""				140	4/4	EXCE-128	audio/VOX-516.wav	Donny Payne	20250602				
VOX-517	J	Clean	Northlane	Ra	"""There's a desert in my head"""				90	4/4	EXCE-175	audio/VOX-517.wav	Donny Payne	20250602				
VOX-518	J	Clean_FLAT	Northlane	Ra	"""There's a desert in my head"""				90	4/4	EXCE-175	audio/VOX-518.wav	Donny Payne	20250602				
VOX-519	J	Screaming_NV	Northlane	Ra	"""There's a desert in my head"""				90	4/4	EXCE-175	audio/VOX-519.wav	Donny Payne	20250602				
VOX-520	J	Screaming_V	Northlane	Ra	"""There's a desert in my head"""				90	4/4	EXCE-175	audio/VOX-520.wav	Donny Payne	20250602				
VOX-521	J	Growling_NV	Northlane	Ra	"""There's a desert in my head"""				90	4/4	EXCE-175	audio/VOX-521.wav	Donny Payne	20250602				
VOX-522	J	Growling_V	Northlane	Ra	"""There's a desert in my head"""				90	4/4	EXCE-175	audio/VOX-522.wav	Donny Payne	20250602				
VOX-523	J	Clean	DragonForce	A Flame for Freedom	"""Life brings hope for us all"""				130	4/4	EXCE-189	audio/VOX-523.wav	Donny Payne	20250602				
VOX-524	J	Clean_FLAT	DragonForce	A Flame for Freedom	"""Life brings hope for us all"""				130	4/4	EXCE-189	audio/VOX-524.wav	Donny Payne	20250602				
VOX-525	J	Screaming_NV	DragonForce	A Flame for Freedom	"""Life brings hope for us all"""				130	4/4	EXCE-189	audio/VOX-525.wav	Donny Payne	20250602				
VOX-526	J	Screaming_V	DragonForce	A Flame for Freedom	"""Life brings hope for us all"""				130	4/4	EXCE-189	audio/VOX-526.wav	Donny Payne	20250602				
VOX-527	J	Growling_NV	DragonForce	A Flame for Freedom	"""Life brings hope for us all"""				130	4/4	EXCE-189	audio/VOX-527.wav	Donny Payne	20250602				
VOX-528	J	Growling_V	DragonForce	A Flame for Freedom	"""Life brings hope for us all"""				130	4/4	EXCE-189	audio/VOX-528.wav	Donny Payne	20250602				
VOX-529	J	Clean	Suicide Silence	Something Invisible	"""something fucking invisible"""				123	4/4	EXCE-050	audio/VOX-529.wav	Donny Payne	20250602				
VOX-530	J	Clean_FLAT	Suicide Silence	Something Invisible	"""something fucking invisible"""				123	4/4	EXCE-050	audio/VOX-530.wav	Donny Payne	20250602				
VOX-531	J	Screaming_NV	Suicide Silence	Something Invisible	"""something fucking invisible"""				123	4/4	EXCE-050	audio/VOX-531.wav	Donny Payne	20250602				
VOX-532	J	Screaming_V	Suicide Silence	Something Invisible	"""something fucking invisible"""				123	4/4	EXCE-050	audio/VOX-532.wav	Donny Payne	20250602				
VOX-533	J	Growling_NV	Suicide Silence	Something Invisible	"""something fucking invisible"""				123	4/4	EXCE-050	audio/VOX-533.wav	Donny Payne	20250602				
VOX-534	J	Growling_V	Suicide Silence	Something Invisible	"""something fucking invisible"""				123	4/4	EXCE-050	audio/VOX-534.wav	Donny Payne	20250602				
VOX-535	J	Clean	Cradle of Filth	Malignant Perfection	"""Temple praise the brazen goddess"""				136	4/4	EXCE-073	audio/VOX-535.wav	Donny Payne	20250602				
VOX-536	J	Clean_FLAT	Cradle of Filth	Malignant Perfection	"""Temple praise the brazen goddess"""				136	4/4	EXCE-073	audio/VOX-536.wav	Donny Payne	20250602				
VOX-537	J	Screaming_NV	Cradle of Filth	Malignant Perfection	"""Temple praise the brazen goddess"""				136	4/4	EXCE-073	audio/VOX-537.wav	Donny Payne	20250602				
VOX-538	J	Screaming_V	Cradle of Filth	Malignant Perfection	"""Temple praise the brazen goddess"""				136	4/4	EXCE-073	audio/VOX-538.wav	Donny Payne	20250602				
VOX-539	J	Growling_NV	Cradle of Filth	Malignant Perfection	"""Temple praise the brazen goddess"""				136	4/4	EXCE-073	audio/VOX-539.wav	Donny Payne	20250602				
VOX-540	J	Growling_V	Cradle of Filth	Malignant Perfection	"""Temple praise the brazen goddess"""				136	4/4	EXCE-073	audio/VOX-540.wav	Donny Payne	20250602				
VOX-541	J	Clean	Parkway Drive	Set To Destroy	"""this is the end of days"""				220	4/4	EXCE-166	audio/VOX-541.wav	Donny Payne	20250602				
VOX-542	J	Clean_FLAT	Parkway Drive	Set To Destroy	"""this is the end of days"""				220	4/4	EXCE-166	audio/VOX-542.wav	Donny Payne	20250602				
VOX-543	J	Screaming_NV	Parkway Drive	Set To Destroy	"""this is the end of days"""				220	4/4	EXCE-166	audio/VOX-543.wav	Donny Payne	20250602				
VOX-544	J	Screaming_V	Parkway Drive	Set To Destroy	"""this is the end of days"""				220	4/4	EXCE-166	audio/VOX-544.wav	Donny Payne	20250602				
VOX-545	J	Growling_NV	Parkway Drive	Set To Destroy	"""this is the end of days"""				220	4/4	EXCE-166	audio/VOX-545.wav	Donny Payne	20250602				
VOX-546	J	Growling_V	Parkway Drive	Set To Destroy	"""this is the end of days"""				220	4/4	EXCE-166	audio/VOX-546.wav	Donny Payne	20250602				
VOX-547	J	Clean	The Black Dahlia Murder	The Fog	"""To think we toasted rye"""				150	4/4	EXCE-182	audio/VOX-547.wav	Donny Payne	20250602				
VOX-548	J	Clean_FLAT	The Black Dahlia Murder	The Fog	"""To think we toasted rye"""				150	4/4	EXCE-182	audio/VOX-548.wav	Donny Payne	20250602				
VOX-549	J	Screaming_NV	The Black Dahlia Murder	The Fog	"""To think we toasted rye"""				150	4/4	EXCE-182	audio/VOX-549.wav	Donny Payne	20250602				
VOX-550	J	Screaming_V	The Black Dahlia Murder	The Fog	"""To think we toasted rye"""				150	4/4	EXCE-182	audio/VOX-550.wav	Donny Payne	20250602				
VOX-551	J	Growling_NV	The Black Dahlia Murder	The Fog	"""To think we toasted rye"""				150	4/4	EXCE-182	audio/VOX-551.wav	Donny Payne	20250602				
VOX-552	J	Growling_V	The Black Dahlia Murder	The Fog	"""To think we toasted rye"""				150	4/4	EXCE-182	audio/VOX-552.wav	Donny Payne	20250602				
VOX-553	J	Clean	Job for a Cowboy	Coalescing Prophecy	"""Have left behind the sign of the cross"""				240	4/4	EXCE-148	audio/VOX-553.wav	Donny Payne	20250602				
VOX-554	J	Clean_FLAT	Job for a Cowboy	Coalescing Prophecy	"""Have left behind the sign of the cross"""				240	4/4	EXCE-148	audio/VOX-554.wav	Donny Payne	20250602				
VOX-555	J	Screaming_NV	Job for a Cowboy	Coalescing Prophecy	"""Have left behind the sign of the cross"""				240	4/4	EXCE-148	audio/VOX-555.wav	Donny Payne	20250602				
VOX-556	J	Screaming_V	Job for a Cowboy	Coalescing Prophecy	"""Have left behind the sign of the cross"""				240	4/4	EXCE-148	audio/VOX-556.wav	Donny Payne	20250602				
VOX-557	J	Growling_NV	Job for a Cowboy	Coalescing Prophecy	"""Have left behind the sign of the cross"""				240	4/4	EXCE-148	audio/VOX-557.wav	Donny Payne	20250602				
VOX-558	J	Growling_V	Job for a Cowboy	Coalescing Prophecy	"""Have left behind the sign of the cross"""				240	4/4	EXCE-148	audio/VOX-558.wav	Donny Payne	20250602				
VOX-559	J	Clean	The Faceless	Ghost of a Stranger	"""what I have become"""				210	4/4	EXCE-202	audio/VOX-559.wav	Donny Payne	20250602				
VOX-560	J	Clean_FLAT	The Faceless	Ghost of a Stranger	"""what I have become"""				210	4/4	EXCE-202	audio/VOX-560.wav	Donny Payne	20250602				
VOX-561	J	Screaming_NV	The Faceless	Ghost of a Stranger	"""what I have become"""				210	4/4	EXCE-202	audio/VOX-561.wav	Donny Payne	20250602				
VOX-562	J	Screaming_V	The Faceless	Ghost of a Stranger	"""what I have become"""				210	4/4	EXCE-202	audio/VOX-562.wav	Donny Payne	20250602				
VOX-563	J	Growling_NV	The Faceless	Ghost of a Stranger	"""what I have become"""				210	4/4	EXCE-202	audio/VOX-563.wav	Donny Payne	20250602				
VOX-564	J	Growling_V	The Faceless	Ghost of a Stranger	"""what I have become"""				210	4/4	EXCE-202	audio/VOX-564.wav	Donny Payne	20250602				
VOX-565	J	Clean	Cannibal Corpse	Puncture Wound Massacre	"""Hate for them still drives my rage"""				143	4/4	EXCE-006	audio/VOX-565.wav	Donny Payne	20250602				
VOX-566	J	Clean_FLAT	Cannibal Corpse	Puncture Wound Massacre	"""Hate for them still drives my rage"""				143	4/4	EXCE-006	audio/VOX-566.wav	Donny Payne	20250602				
VOX-567	J	Screaming_NV	Cannibal Corpse	Puncture Wound Massacre	"""Hate for them still drives my rage"""				143	4/4	EXCE-006	audio/VOX-567.wav	Donny Payne	20250602				
VOX-568	J	Screaming_V	Cannibal Corpse	Puncture Wound Massacre	"""Hate for them still drives my rage"""				143	4/4	EXCE-006	audio/VOX-568.wav	Donny Payne	20250602				
VOX-569	J	Growling_NV	Cannibal Corpse	Puncture Wound Massacre	"""Hate for them still drives my rage"""				143	4/4	EXCE-006	audio/VOX-569.wav	Donny Payne	20250602				
VOX-570	J	Growling_V	Cannibal Corpse	Puncture Wound Massacre	"""Hate for them still drives my rage"""				143	4/4	EXCE-006	audio/VOX-570.wav	Donny Payne	20250602				
VOX-571	J	Clean	Whitechapel	Faces	"""The faces of justice"""				220	4/4	EXCE-139	audio/VOX-571.wav	Donny Payne	20250602				
VOX-572	J	Clean_FLAT	Whitechapel	Faces	"""The faces of justice"""				220	4/4	EXCE-139	audio/VOX-572.wav	Donny Payne	20250602				
VOX-573	J	Screaming_NV	Whitechapel	Faces	"""The faces of justice"""				220	4/4	EXCE-139	audio/VOX-573.wav	Donny Payne	20250602				
VOX-574	J	Screaming_V	Whitechapel	Faces	"""The faces of justice"""				220	4/4	EXCE-139	audio/VOX-574.wav	Donny Payne	20250602				
VOX-575	J	Growling_NV	Whitechapel	Faces	"""The faces of justice"""				220	4/4	EXCE-139	audio/VOX-575.wav	Donny Payne	20250602				
VOX-576	J	Growling_V	Whitechapel	Faces	"""The faces of justice"""				220	4/4	EXCE-139	audio/VOX-576.wav	Donny Payne	20250602				
VOX-577	C	Clean	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-577.wav	Nathan Bagwell Jr.	20250610				
VOX-578	C	Clean_FLAT	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-578.wav	Nathan Bagwell Jr.	20250610				
VOX-579	C	Screaming_NV	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-579.wav	Nathan Bagwell Jr.	20250610				
VOX-580	C	Screaming_V	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-580.wav	Nathan Bagwell Jr.	20250610				
VOX-581	C	Growling_NV	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-581.wav	Nathan Bagwell Jr.	20250610				
VOX-582	C	Growling_V	Trivium	The Deceived - Flavus	"""Tell that the promised have been failed"""				105	4/4	EXCE-093	audio/VOX-582.wav	Nathan Bagwell Jr.	20250610				
VOX-583	C	Clean	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-583.wav	Nathan Bagwell Jr.	20250610				
VOX-584	C	Clean_FLAT	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-584.wav	Nathan Bagwell Jr.	20250610				
VOX-585	C	Screaming_NV	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-585.wav	Nathan Bagwell Jr.	20250610				
VOX-586	C	Screaming_V	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-586.wav	Nathan Bagwell Jr.	20250610				
VOX-587	C	Growling_NV	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-587.wav	Nathan Bagwell Jr.	20250610				
VOX-588	C	Growling_V	Avenged Sevenfold	Higher	"""Meet you in the stars tonight"""				135	4/4	EXCE-056	audio/VOX-588.wav	Nathan Bagwell Jr.	20250610				
VOX-589	C	Clean	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-589.wav	Nathan Bagwell Jr.	20250610				
VOX-590	C	Clean_FLAT	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-590.wav	Nathan Bagwell Jr.	20250610				
VOX-591	C	Screaming_NV	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-591.wav	Nathan Bagwell Jr.	20250610				
VOX-592	C	Screaming_V	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-592.wav	Nathan Bagwell Jr.	20250610				
VOX-593	C	Growling_NV	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-593.wav	Nathan Bagwell Jr.	20250610				
VOX-594	C	Growling_V	Killswitch Engage	Still Beats Your Name	"""Will I live another day?"""				110	4/4	EXCE-108	audio/VOX-594.wav	Nathan Bagwell Jr.	20250610				
VOX-595	C	Clean	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-595.wav	Nathan Bagwell Jr.	20250610				
VOX-596	C	Clean_FLAT	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-596.wav	Nathan Bagwell Jr.	20250610				
VOX-597	C	Screaming_NV	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-597.wav	Nathan Bagwell Jr.	20250610				
VOX-598	C	Screaming_V	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-598.wav	Nathan Bagwell Jr.	20250610				
VOX-599	C	Growling_NV	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-599.wav	Nathan Bagwell Jr.	20250610				
VOX-600	C	Growling_V	Metallica	Crown of Barbed Wire	"""This rusted empire I own"""				110	4/4	EXCE-124	audio/VOX-600.wav	Nathan Bagwell Jr.	20250610				
VOX-601	C	Clean	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-601.wav	Nathan Bagwell Jr.	20250610				
VOX-602	C	Clean_FLAT	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-602.wav	Nathan Bagwell Jr.	20250610				
VOX-603	C	Screaming_NV	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-603.wav	Nathan Bagwell Jr.	20250610				
VOX-604	C	Screaming_V	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-604.wav	Nathan Bagwell Jr.	20250610				
VOX-605	C	Growling_NV	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-605.wav	Nathan Bagwell Jr.	20250610				
VOX-606	C	Growling_V	Architects	A Portrait for the Deceased	"""Then come and drown with me"""				161	4/4	EXCE-064	audio/VOX-606.wav	Nathan Bagwell Jr.	20250610				
VOX-607	C	Clean	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-607.wav	Nathan Bagwell Jr.	20250610				
VOX-608	C	Clean_FLAT	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-608.wav	Nathan Bagwell Jr.	20250610				
VOX-609	C	Screaming_NV	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-609.wav	Nathan Bagwell Jr.	20250610				
VOX-610	C	Screaming_V	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-610.wav	Nathan Bagwell Jr.	20250610				
VOX-611	C	Growling_NV	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-611.wav	Nathan Bagwell Jr.	20250610				
VOX-612	C	Growling_V	August Burns Red	The Reflective Property	"""A brief wind is swept through"""				180	4/4	EXCE-155	audio/VOX-612.wav	Nathan Bagwell Jr.	20250610				
VOX-613	C	Clean	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-613.wav	Nathan Bagwell Jr.	20250610				
VOX-614	C	Clean_FLAT	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-614.wav	Nathan Bagwell Jr.	20250610				
VOX-615	C	Screaming_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-615.wav	Nathan Bagwell Jr.	20250610				
VOX-616	C	Screaming_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-616.wav	Nathan Bagwell Jr.	20250610				
VOX-617	C	Growling_NV	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-617.wav	Nathan Bagwell Jr.	20250610				
VOX-618	C	Growling_V	Northlane	Metamorphosis	"""And I will overcome this suffering"""				140	4/4	EXCE-179	audio/VOX-618.wav	Nathan Bagwell Jr.	20250610				
VOX-619	C	Clean	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-619.wav	Nathan Bagwell Jr.	20250610				
VOX-620	C	Clean_FLAT	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-620.wav	Nathan Bagwell Jr.	20250610				
VOX-621	C	Screaming_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-621.wav	Nathan Bagwell Jr.	20250610				
VOX-622	C	Screaming_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-622.wav	Nathan Bagwell Jr.	20250610				
VOX-623	C	Growling_NV	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-623.wav	Nathan Bagwell Jr.	20250610				
VOX-624	C	Growling_V	Chelsea Grin	Behind A Veil Of Lies	"""I can't seek help from angels"""				115	4/4	EXCE-087	audio/VOX-624.wav	Nathan Bagwell Jr.	20250610				
VOX-625	C	Clean	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-625.wav	Nathan Bagwell Jr.	20250610				
VOX-626	C	Clean_FLAT	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-626.wav	Nathan Bagwell Jr.	20250610				
VOX-627	C	Screaming_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-627.wav	Nathan Bagwell Jr.	20250610				
VOX-628	C	Screaming_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-628.wav	Nathan Bagwell Jr.	20250610				
VOX-629	C	Growling_NV	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-629.wav	Nathan Bagwell Jr.	20250610				
VOX-630	C	Growling_V	Whitechapel	The Night Remains	"""Rid yourself and never return"""				155	4/4	EXCE-141	audio/VOX-630.wav	Nathan Bagwell Jr.	20250610				
VOX-631	C	Clean	Morbid Angel	God Of Our Own Divinity	"""Break apart this rusty chains"""				140	3/4	EXCE-042	audio/VOX-631.wav	Nathan Bagwell Jr.	20250610				
